t,loss,phase,noise
0.4999999999999999,26.892803192138672,NF1,0.5
0.4999999999999999,26.439231872558597,NF2,0.5
0.5499999999999999,26.76731300354004,NF1,0.5
0.5499999999999999,25.424827575683597,NF2,0.5
0.6,26.605417251586918,NF1,0.5
0.6,25.31316566467285,NF2,0.5
0.6499999999999999,26.145658493041992,NF1,0.5
0.6499999999999999,24.91971206665039,NF2,0.5
0.7,24.71475601196289,NF1,0.5
0.7,25.74501037597656,NF2,0.5
0.7499999999999999,23.921762466430664,NF1,0.5
0.7499999999999999,25.110254287719727,NF2,0.5
0.7999999999999999,23.357009887695312,NF1,0.5
0.7999999999999999,24.711055755615234,NF2,0.5
0.85,22.636096954345703,NF1,0.5
0.85,22.7396297454834,NF2,0.5
0.8999999999999999,22.293161392211918,NF1,0.5
0.8999999999999999,22.226945877075195,NF2,0.5
0.95,22.18778419494629,NF1,0.5
0.95,22.16592025756836,NF2,0.5
0.0,22.1365966796875,NF1,0.0
0.0,22.13026237487793,NF2,0.0
0.0499999999999999,22.20845031738281,NF1,0.0
0.0499999999999999,22.109907150268555,NF2,0.0
0.0999999999999999,22.15653419494629,NF1,0.0
0.0999999999999999,22.197851181030277,NF2,0.0
0.15,22.20682144165039,NF1,0.0
0.15,22.09686279296875,NF2,0.0
0.1999999999999999,22.190401077270508,NF1,0.0
0.1999999999999999,22.125795364379883,NF2,0.0
0.2499999999999999,22.15645217895508,NF1,0.0
0.2499999999999999,22.13160514831543,NF2,0.0
0.3,22.15442276000977,NF1,0.0
0.3,22.1768856048584,NF2,0.0
0.35,22.18714141845703,NF1,0.0
0.35,22.1451416015625,NF2,0.0
0.3999999999999999,22.239925384521484,NF1,0.0
0.3999999999999999,22.128562927246094,NF2,0.0
0.4499999999999999,22.14847946166992,NF1,0.0
0.4499999999999999,22.17099380493164,NF2,0.0
0.4999999999999999,22.13389205932617,NF1,0.0
0.4999999999999999,22.178386688232425,NF2,0.0
0.5499999999999999,22.164918899536133,NF1,0.0
0.5499999999999999,22.058277130126957,NF2,0.0
0.6,22.150218963623047,NF1,0.0
0.6,22.242826461791992,NF2,0.0
0.6499999999999999,22.17354202270508,NF1,0.0
0.6499999999999999,22.076465606689453,NF2,0.0
0.7,22.18092918395996,NF1,0.0
0.7,22.104835510253903,NF2,0.0
0.7499999999999999,22.180744171142575,NF1,0.0
0.7499999999999999,22.20293617248535,NF2,0.0
0.7999999999999999,22.190752029418945,NF1,0.0
0.7999999999999999,22.078197479248047,NF2,0.0
0.85,22.117944717407227,NF1,0.0
0.85,22.064044952392575,NF2,0.0
0.8999999999999999,22.1954345703125,NF1,0.0
0.8999999999999999,22.10778045654297,NF2,0.0
0.95,22.202638626098636,NF1,0.0
0.95,22.10465240478516,NF2,0.0
0.0,22.16519546508789,NF1,0.5
0.0,22.186458587646484,NF2,0.5
0.0499999999999999,22.386951446533203,NF1,0.5
0.0499999999999999,22.255590438842773,NF2,0.5
0.0999999999999999,22.50654411315918,NF1,0.5
0.0999999999999999,22.1856689453125,NF2,0.5
0.15,23.25385856628418,NF1,0.5
0.15,22.476186752319336,NF2,0.5
0.1999999999999999,23.280101776123047,NF1,0.5
0.1999999999999999,24.503511428833008,NF2,0.5
0.2499999999999999,25.033906936645508,NF1,0.5
0.2499999999999999,24.18390655517578,NF2,0.5
0.3,26.059038162231445,NF1,0.5
0.3,26.88451766967773,NF2,0.5
0.35,30.530990600585938,NF1,0.5
0.35,27.882137298583984,NF2,0.5
0.3999999999999999,26.333688735961918,NF1,0.5
0.3999999999999999,28.09841537475586,NF2,0.5
0.4499999999999999,25.155467987060547,NF1,0.5
0.4499999999999999,25.30332565307617,NF2,0.5
0.4999999999999999,25.31151008605957,NF1,0.5
0.4999999999999999,25.657075881958008,NF2,0.5
0.5499999999999999,26.3353271484375,NF1,0.5
0.5499999999999999,25.766773223876957,NF2,0.5
0.6,25.007129669189453,NF1,0.5
0.6,25.48980712890625,NF2,0.5
0.6499999999999999,24.307132720947266,NF1,0.5
0.6499999999999999,25.15713119506836,NF2,0.5
0.7,24.731199264526367,NF1,0.5
0.7,24.72327423095703,NF2,0.5
0.7499999999999999,24.390491485595703,NF1,0.5
0.7499999999999999,24.04311752319336,NF2,0.5
0.7999999999999999,24.65513229370117,NF1,0.5
0.7999999999999999,23.79178047180176,NF2,0.5
0.85,22.77579116821289,NF1,0.5
0.85,22.93927383422852,NF2,0.5
0.8999999999999999,22.33915328979492,NF1,0.5
0.8999999999999999,22.3816032409668,NF2,0.5
0.95,22.19313240051269,NF1,0.5
0.95,22.096418380737305,NF2,0.5
0.0,22.20592498779297,NF1,0.0
0.0,22.1019229888916,NF2,0.0
0.0499999999999999,22.162822723388672,NF1,0.0
0.0499999999999999,22.12028694152832,NF2,0.0
0.0999999999999999,22.09026336669922,NF1,0.0
0.0999999999999999,22.16152000427246,NF2,0.0
0.15,22.20833778381348,NF1,0.0
0.15,22.065858840942383,NF2,0.0
0.1999999999999999,22.23691177368164,NF1,0.0
0.1999999999999999,22.149036407470703,NF2,0.0
0.2499999999999999,22.168270111083984,NF1,0.0
0.2499999999999999,22.156911849975582,NF2,0.0
0.3,22.22232437133789,NF1,0.0
0.3,22.13520622253418,NF2,0.0
0.35,22.17304229736328,NF1,0.0
0.35,22.150484085083008,NF2,0.0
0.3999999999999999,22.24785804748535,NF1,0.0
0.3999999999999999,22.1122989654541,NF2,0.0
0.4499999999999999,22.20210075378418,NF1,0.0
0.4499999999999999,22.117197036743164,NF2,0.0
0.4999999999999999,22.160869598388672,NF1,0.0
0.4999999999999999,22.09552574157715,NF2,0.0
0.5499999999999999,22.14463424682617,NF1,0.0
0.5499999999999999,22.173208236694336,NF2,0.0
0.6,22.175424575805664,NF1,0.0
0.6,22.10006332397461,NF2,0.0
0.6499999999999999,22.1718864440918,NF1,0.0
0.6499999999999999,22.15447235107422,NF2,0.0
0.7,22.286794662475582,NF1,0.0
0.7,22.147741317749023,NF2,0.0
0.7499999999999999,22.161699295043945,NF1,0.0
0.7499999999999999,22.11092758178711,NF2,0.0
0.7999999999999999,22.222469329833984,NF1,0.0
0.7999999999999999,22.18738555908203,NF2,0.0
0.85,22.2573299407959,NF1,0.0
0.85,22.167163848876957,NF2,0.0
0.8999999999999999,22.18254280090332,NF1,0.0
0.8999999999999999,22.19001007080078,NF2,0.0
0.95,22.177095413208008,NF1,0.0
0.95,22.10724449157715,NF2,0.0
0.0,22.216453552246094,NF1,0.5
0.0,22.20343017578125,NF2,0.5
0.0499999999999999,22.212255477905277,NF1,0.5
0.0499999999999999,22.164344787597656,NF2,0.5
0.0999999999999999,22.782045364379883,NF1,0.5
0.0999999999999999,22.17098426818848,NF2,0.5
0.15,23.325075149536133,NF1,0.5
0.15,25.704181671142575,NF2,0.5
0.1999999999999999,23.13839530944824,NF1,0.5
0.1999999999999999,22.715763092041016,NF2,0.5
0.2499999999999999,25.141820907592773,NF1,0.5
0.2499999999999999,24.65941047668457,NF2,0.5
0.3,27.99335479736328,NF1,0.5
0.3,24.597139358520508,NF2,0.5
0.35,28.925758361816406,NF1,0.5
0.35,27.803630828857425,NF2,0.5
0.3999999999999999,26.150671005249023,NF1,0.5
0.3999999999999999,25.542755126953125,NF2,0.5
0.4499999999999999,24.95347595214844,NF1,0.5
0.4499999999999999,26.012916564941406,NF2,0.5
0.4999999999999999,25.89308357238769,NF1,0.5
0.4999999999999999,26.468509674072266,NF2,0.5
0.5499999999999999,26.63267707824707,NF1,0.5
0.5499999999999999,25.715181350708008,NF2,0.5
0.6,26.04161262512207,NF1,0.5
0.6,25.440608978271484,NF2,0.5
0.6499999999999999,25.59772300720215,NF1,0.5
0.6499999999999999,26.82045555114746,NF2,0.5
0.7,23.78888511657715,NF1,0.5
0.7,24.474512100219727,NF2,0.5
0.7499999999999999,23.274736404418945,NF1,0.5
0.7499999999999999,24.078325271606445,NF2,0.5
0.7999999999999999,23.55953598022461,NF1,0.5
0.7999999999999999,23.49207878112793,NF2,0.5
0.85,22.769939422607425,NF1,0.5
0.85,23.053998947143555,NF2,0.5
0.8999999999999999,22.28486633300781,NF1,0.5
0.8999999999999999,22.23932647705078,NF2,0.5
0.95,22.20726776123047,NF1,0.5
0.95,22.09165954589844,NF2,0.5
0.0,22.14630126953125,NF1,0.0
0.0,22.165359497070312,NF2,0.0
0.0499999999999999,22.180280685424805,NF1,0.0
0.0499999999999999,22.25101089477539,NF2,0.0
0.0999999999999999,22.19786834716797,NF1,0.0
0.0999999999999999,22.208576202392575,NF2,0.0
0.15,22.14384651184082,NF1,0.0
0.15,22.20746421813965,NF2,0.0
0.1999999999999999,22.188722610473636,NF1,0.0
0.1999999999999999,22.16161155700684,NF2,0.0
0.2499999999999999,22.222448348999023,NF1,0.0
0.2499999999999999,22.172426223754883,NF2,0.0
0.3,22.15006828308105,NF1,0.0
0.3,22.11136817932129,NF2,0.0
0.35,22.21571922302246,NF1,0.0
0.35,22.118562698364254,NF2,0.0
0.3999999999999999,22.18657875061035,NF1,0.0
0.3999999999999999,22.17522621154785,NF2,0.0
0.4499999999999999,22.202646255493164,NF1,0.0
0.4499999999999999,22.12396812438965,NF2,0.0
0.4999999999999999,22.1781063079834,NF1,0.0
0.4999999999999999,22.185529708862305,NF2,0.0
0.5499999999999999,22.124120712280277,NF1,0.0
0.5499999999999999,22.1462516784668,NF2,0.0
0.6,22.15462684631348,NF1,0.0
0.6,22.24274063110352,NF2,0.0
0.6499999999999999,22.16570854187012,NF1,0.0
0.6499999999999999,22.05666732788086,NF2,0.0
0.7,22.163236618041992,NF1,0.0
0.7,22.20808982849121,NF2,0.0
0.7499999999999999,22.1595516204834,NF1,0.0
0.7499999999999999,22.13260841369629,NF2,0.0
0.7999999999999999,22.20270729064941,NF1,0.0
0.7999999999999999,22.179170608520508,NF2,0.0
0.85,22.217683792114254,NF1,0.0
0.85,22.14105796813965,NF2,0.0
0.8999999999999999,22.12191200256348,NF1,0.0
0.8999999999999999,22.15038299560547,NF2,0.0
0.95,22.18986320495605,NF1,0.0
0.95,22.12569236755371,NF2,0.0
0.0,22.187368392944336,NF1,0.5
0.0,22.16971015930176,NF2,0.5
0.0499999999999999,22.42224502563477,NF1,0.5
0.0499999999999999,22.18674659729004,NF2,0.5
0.0999999999999999,22.1708927154541,NF1,0.5
0.0999999999999999,21.964258193969727,NF2,0.5
0.15,25.48810386657715,NF1,0.5
0.15,24.05847549438477,NF2,0.5
0.1999999999999999,24.821853637695312,NF1,0.5
0.1999999999999999,22.7282657623291,NF2,0.5
0.2499999999999999,25.19465446472168,NF1,0.5
0.2499999999999999,24.77461051940918,NF2,0.5
0.3,27.98446273803711,NF1,0.5
0.3,29.25434112548828,NF2,0.5
0.35,30.693172454833984,NF1,0.5
0.35,29.594141006469727,NF2,0.5
0.3999999999999999,28.668779373168945,NF1,0.5
0.3999999999999999,26.12271499633789,NF2,0.5
0.4499999999999999,26.01479721069336,NF1,0.5
0.4499999999999999,26.05950736999512,NF2,0.5
0.4999999999999999,25.2955322265625,NF1,0.5
0.4999999999999999,28.66153335571289,NF2,0.5
0.5499999999999999,26.00107765197754,NF1,0.5
0.5499999999999999,26.31905937194824,NF2,0.5
0.6,24.93467712402344,NF1,0.5
0.6,25.606830596923828,NF2,0.5
0.6499999999999999,25.318477630615234,NF1,0.5
0.6499999999999999,26.09454917907715,NF2,0.5
0.7,23.970212936401367,NF1,0.5
0.7,24.25311851501465,NF2,0.5
0.7499999999999999,25.149696350097656,NF1,0.5
0.7499999999999999,24.847583770751957,NF2,0.5
0.7999999999999999,23.642736434936523,NF1,0.5
0.7999999999999999,23.91134262084961,NF2,0.5
0.85,22.646455764770508,NF1,0.5
0.85,22.887083053588867,NF2,0.5
0.8999999999999999,22.362289428710938,NF1,0.5
0.8999999999999999,22.260910034179688,NF2,0.5
0.95,22.163070678710938,NF1,0.5
0.95,22.122360229492188,NF2,0.5
0.0,22.18902587890625,NF1,0.0
0.0,22.216920852661133,NF2,0.0
0.0499999999999999,22.150978088378903,NF1,0.0
0.0499999999999999,22.15073585510254,NF2,0.0
0.0999999999999999,22.23590850830078,NF1,0.0
0.0999999999999999,22.150821685791016,NF2,0.0
0.15,22.158302307128903,NF1,0.0
0.15,22.13631629943848,NF2,0.0
0.1999999999999999,22.148700714111328,NF1,0.0
0.1999999999999999,22.21728134155273,NF2,0.0
0.2499999999999999,22.15637588500977,NF1,0.0
0.2499999999999999,22.110013961791992,NF2,0.0
0.3,22.12523460388184,NF1,0.0
0.3,22.13077545166016,NF2,0.0
0.35,22.17579841613769,NF1,0.0
0.35,22.19098663330078,NF2,0.0
0.3999999999999999,22.18138313293457,NF1,0.0
0.3999999999999999,22.19416618347168,NF2,0.0
0.4499999999999999,22.173969268798828,NF1,0.0
0.4499999999999999,22.114219665527344,NF2,0.0
0.4999999999999999,22.203834533691406,NF1,0.0
0.4999999999999999,22.212068557739254,NF2,0.0
0.5499999999999999,22.220645904541016,NF1,0.0
0.5499999999999999,22.121618270874023,NF2,0.0
0.6,22.15597152709961,NF1,0.0
0.6,22.178211212158203,NF2,0.0
0.6499999999999999,22.207088470458984,NF1,0.0
0.6499999999999999,22.118051528930664,NF2,0.0
0.7,22.186185836791992,NF1,0.0
0.7,22.141048431396484,NF2,0.0
0.7499999999999999,22.16888999938965,NF1,0.0
0.7499999999999999,22.12763786315918,NF2,0.0
0.7999999999999999,22.167537689208984,NF1,0.0
0.7999999999999999,22.15907096862793,NF2,0.0
0.85,22.1507625579834,NF1,0.0
0.85,22.148456573486328,NF2,0.0
0.8999999999999999,22.266489028930664,NF1,0.0
0.8999999999999999,22.13514518737793,NF2,0.0
0.95,22.12384796142578,NF1,0.0
0.95,22.122859954833984,NF2,0.0
0.0,22.157169342041016,NF1,0.5
0.0,22.07701301574707,NF2,0.5
0.0499999999999999,22.3955078125,NF1,0.5
0.0499999999999999,22.176944732666016,NF2,0.5
0.0999999999999999,22.26411819458008,NF1,0.5
0.0999999999999999,22.37824440002441,NF2,0.5
0.15,23.71074676513672,NF1,0.5
0.15,23.44593620300293,NF2,0.5
0.1999999999999999,23.20674514770508,NF1,0.5
0.1999999999999999,22.69850349426269,NF2,0.5
0.2499999999999999,24.59286880493164,NF1,0.5
0.2499999999999999,25.14295196533203,NF2,0.5
0.3,27.925952911376957,NF1,0.5
0.3,27.150680541992188,NF2,0.5
0.35,29.202640533447266,NF1,0.5
0.35,27.571090698242188,NF2,0.5
0.3999999999999999,26.93933486938477,NF1,0.5
0.3999999999999999,26.042333602905277,NF2,0.5
0.4499999999999999,25.93309783935547,NF1,0.5
0.4499999999999999,27.13782501220703,NF2,0.5
0.4999999999999999,25.931339263916016,NF1,0.5
0.4999999999999999,27.012603759765625,NF2,0.5
0.5499999999999999,26.221511840820312,NF1,0.5
0.5499999999999999,24.575204849243164,NF2,0.5
0.6,25.246644973754883,NF1,0.5
0.6,27.94831085205078,NF2,0.5
0.6499999999999999,24.79898834228516,NF1,0.5
0.6499999999999999,24.38693046569824,NF2,0.5
0.7,24.06572723388672,NF1,0.5
0.7,24.87979888916016,NF2,0.5
0.7499999999999999,24.518653869628903,NF1,0.5
0.7499999999999999,24.46512222290039,NF2,0.5
0.7999999999999999,23.824113845825195,NF1,0.5
0.7999999999999999,23.70591163635254,NF2,0.5
0.85,22.652793884277344,NF1,0.5
0.85,22.968658447265625,NF2,0.5
0.8999999999999999,22.193628311157227,NF1,0.5
0.8999999999999999,22.297563552856445,NF2,0.5
0.95,22.17519760131836,NF1,0.5
0.95,22.12457275390625,NF2,0.5
0.0,22.13699150085449,NF1,0.0
0.0,22.248498916625977,NF2,0.0
0.0499999999999999,22.16646385192871,NF1,0.0
0.0499999999999999,22.12340545654297,NF2,0.0
0.0999999999999999,22.135047912597656,NF1,0.0
0.0999999999999999,22.112255096435547,NF2,0.0
0.15,22.20268821716309,NF1,0.0
0.15,22.132617950439453,NF2,0.0
0.1999999999999999,22.22491455078125,NF1,0.0
0.1999999999999999,22.19257354736328,NF2,0.0
0.2499999999999999,22.17783737182617,NF1,0.0
0.2499999999999999,22.105607986450195,NF2,0.0
0.3,22.20780563354492,NF1,0.0
0.3,22.15231132507324,NF2,0.0
0.35,22.18980598449707,NF1,0.0
0.35,22.134620666503903,NF2,0.0
0.3999999999999999,22.21196746826172,NF1,0.0
0.3999999999999999,22.14268684387207,NF2,0.0
0.4499999999999999,22.200443267822266,NF1,0.0
0.4499999999999999,22.205856323242188,NF2,0.0
0.4999999999999999,22.16291618347168,NF1,0.0
0.4999999999999999,22.17731285095215,NF2,0.0
0.5499999999999999,22.17918586730957,NF1,0.0
0.5499999999999999,22.161943435668945,NF2,0.0
0.6,22.21031188964844,NF1,0.0
0.6,22.080381393432617,NF2,0.0
0.6499999999999999,22.26469993591309,NF1,0.0
0.6499999999999999,22.132402420043945,NF2,0.0
0.7,22.139198303222656,NF1,0.0
0.7,22.18729019165039,NF2,0.0
0.7499999999999999,22.23189353942871,NF1,0.0
0.7499999999999999,22.15906524658203,NF2,0.0
0.7999999999999999,22.198949813842773,NF1,0.0
0.7999999999999999,22.09703254699707,NF2,0.0
0.85,22.1300106048584,NF1,0.0
0.85,22.127918243408203,NF2,0.0
0.8999999999999999,22.21108627319336,NF1,0.0
0.8999999999999999,22.09355354309082,NF2,0.0
0.95,22.142763137817383,NF1,0.0
0.95,22.13927459716797,NF2,0.0
0.0,22.11843490600586,NF1,0.5
0.0,22.100481033325195,NF2,0.5
0.0499999999999999,22.252588272094727,NF1,0.5
0.0499999999999999,22.15290260314941,NF2,0.5
0.0999999999999999,22.25156593322754,NF1,0.5
0.0999999999999999,22.477134704589844,NF2,0.5
0.15,22.17988586425781,NF1,0.5
0.15,23.678897857666016,NF2,0.5
0.1999999999999999,23.88290405273437,NF1,0.5
0.1999999999999999,23.06523323059082,NF2,0.5
0.2499999999999999,24.20195579528809,NF1,0.5
0.2499999999999999,25.52886962890625,NF2,0.5
0.3,25.836944580078125,NF1,0.5
0.3,26.079540252685547,NF2,0.5
0.35,28.067773818969727,NF1,0.5
0.35,26.021486282348636,NF2,0.5
0.3999999999999999,26.026954650878903,NF1,0.5
0.3999999999999999,26.03675842285156,NF2,0.5
0.4499999999999999,26.977436065673828,NF1,0.5
0.4499999999999999,26.347522735595703,NF2,0.5
0.4999999999999999,26.573455810546875,NF1,0.5
0.4999999999999999,25.888931274414062,NF2,0.5
0.5499999999999999,27.01374053955078,NF1,0.5
0.5499999999999999,26.619808197021484,NF2,0.5
0.6,24.75074958801269,NF1,0.5
0.6,25.76185417175293,NF2,0.5
0.6499999999999999,26.535539627075195,NF1,0.5
0.6499999999999999,28.17711067199707,NF2,0.5
0.7,25.27887535095215,NF1,0.5
0.7,25.86897850036621,NF2,0.5
0.7499999999999999,23.856172561645508,NF1,0.5
0.7499999999999999,24.23401641845703,NF2,0.5
0.7999999999999999,23.890819549560547,NF1,0.5
0.7999999999999999,24.419164657592773,NF2,0.5
0.85,22.74219512939453,NF1,0.5
0.85,22.5361442565918,NF2,0.5
0.8999999999999999,22.224143981933597,NF1,0.5
0.8999999999999999,22.326705932617188,NF2,0.5
0.95,22.221660614013672,NF1,0.5
0.95,22.107585906982425,NF2,0.5
0.0,22.11949348449707,NF1,0.0
0.0,22.25004005432129,NF2,0.0
0.0499999999999999,22.19399642944336,NF1,0.0
0.0499999999999999,22.16195106506348,NF2,0.0
0.0999999999999999,22.149852752685547,NF1,0.0
0.0999999999999999,22.12672615051269,NF2,0.0
0.15,22.147829055786133,NF1,0.0
0.15,22.12274169921875,NF2,0.0
0.1999999999999999,22.045169830322266,NF1,0.0
0.1999999999999999,22.12693977355957,NF2,0.0
0.2499999999999999,22.209510803222656,NF1,0.0
0.2499999999999999,22.118438720703125,NF2,0.0
0.3,22.183961868286133,NF1,0.0
0.3,22.11180686950684,NF2,0.0
0.35,22.16245460510254,NF1,0.0
0.35,22.10868263244629,NF2,0.0
0.3999999999999999,22.21295547485352,NF1,0.0
0.3999999999999999,22.182029724121094,NF2,0.0
0.4499999999999999,22.112743377685547,NF1,0.0
0.4499999999999999,22.126352310180664,NF2,0.0
0.4999999999999999,22.181270599365234,NF1,0.0
0.4999999999999999,22.231590270996094,NF2,0.0
0.5499999999999999,22.20464515686035,NF1,0.0
0.5499999999999999,22.121566772460938,NF2,0.0
0.6,22.175926208496094,NF1,0.0
0.6,22.08850860595703,NF2,0.0
0.6499999999999999,22.10812187194824,NF1,0.0
0.6499999999999999,22.132152557373047,NF2,0.0
0.7,22.20625686645508,NF1,0.0
0.7,22.17066764831543,NF2,0.0
0.7499999999999999,22.17626571655273,NF1,0.0
0.7499999999999999,22.04983711242676,NF2,0.0
0.7999999999999999,22.14803123474121,NF1,0.0
0.7999999999999999,22.1359977722168,NF2,0.0
0.85,22.213329315185547,NF1,0.0
0.85,22.17722511291504,NF2,0.0
0.8999999999999999,22.082820892333984,NF1,0.0
0.8999999999999999,22.12864875793457,NF2,0.0
0.95,22.17806053161621,NF1,0.0
0.95,22.182035446166992,NF2,0.0
0.0,22.13597297668457,NF1,0.5
0.0,22.090377807617188,NF2,0.5
0.0499999999999999,22.160762786865234,NF1,0.5
0.0499999999999999,22.166847229003903,NF2,0.5
0.0999999999999999,22.421199798583984,NF1,0.5
0.0999999999999999,22.061878204345703,NF2,0.5
0.15,22.993383407592773,NF1,0.5
0.15,23.255516052246094,NF2,0.5
0.1999999999999999,24.02271270751953,NF1,0.5
0.1999999999999999,22.50657844543457,NF2,0.5
0.2499999999999999,25.92880249023437,NF1,0.5
0.2499999999999999,25.16718292236328,NF2,0.5
0.3,26.551172256469727,NF1,0.5
0.3,29.17794609069824,NF2,0.5
0.35,26.66820526123047,NF1,0.5
0.35,25.553279876708984,NF2,0.5
0.3999999999999999,26.92353057861328,NF1,0.5
0.3999999999999999,25.994787216186523,NF2,0.5
0.4499999999999999,25.17612648010254,NF1,0.5
0.4499999999999999,27.570556640625,NF2,0.5
0.4999999999999999,25.2204647064209,NF1,0.5
0.4999999999999999,26.875247955322266,NF2,0.5
0.5499999999999999,27.2399845123291,NF1,0.5
0.5499999999999999,25.451175689697266,NF2,0.5
0.6,25.984792709350582,NF1,0.5
0.6,25.35428047180176,NF2,0.5
0.6499999999999999,24.48892593383789,NF1,0.5
0.6499999999999999,26.869468688964844,NF2,0.5
0.7,25.49810028076172,NF1,0.5
0.7,25.910295486450195,NF2,0.5
0.7499999999999999,24.452287673950195,NF1,0.5
0.7499999999999999,24.73761558532715,NF2,0.5
0.7999999999999999,23.43549156188965,NF1,0.5
0.7999999999999999,23.50425148010254,NF2,0.5
0.85,23.227928161621094,NF1,0.5
0.85,22.74139404296875,NF2,0.5
0.8999999999999999,22.250871658325195,NF1,0.5
0.8999999999999999,22.345537185668945,NF2,0.5
0.95,22.15287208557129,NF1,0.5
0.95,22.148273468017575,NF2,0.5
0.0,22.25390625,NF1,0.0
0.0,22.14553642272949,NF2,0.0
0.0499999999999999,22.129579544067383,NF1,0.0
0.0499999999999999,22.13266372680664,NF2,0.0
0.0999999999999999,22.245473861694336,NF1,0.0
0.0999999999999999,22.18194961547852,NF2,0.0
0.15,22.220577239990234,NF1,0.0
0.15,22.14893913269043,NF2,0.0
0.1999999999999999,22.16341590881348,NF1,0.0
0.1999999999999999,22.16992950439453,NF2,0.0
0.2499999999999999,22.13860511779785,NF1,0.0
0.2499999999999999,22.17987632751465,NF2,0.0
0.3,22.252782821655277,NF1,0.0
0.3,22.062572479248047,NF2,0.0
0.35,22.213891983032227,NF1,0.0
0.35,22.114521026611328,NF2,0.0
0.3999999999999999,22.21599769592285,NF1,0.0
0.3999999999999999,22.103872299194336,NF2,0.0
0.4499999999999999,22.2017765045166,NF1,0.0
0.4499999999999999,22.109628677368164,NF2,0.0
0.4999999999999999,22.167530059814453,NF1,0.0
0.4999999999999999,22.129907608032227,NF2,0.0
0.5499999999999999,22.190208435058597,NF1,0.0
0.5499999999999999,22.155128479003903,NF2,0.0
0.6,22.271299362182617,NF1,0.0
0.6,22.111543655395508,NF2,0.0
0.6499999999999999,22.14373588562012,NF1,0.0
0.6499999999999999,22.13007926940918,NF2,0.0
0.7,22.12770652770996,NF1,0.0
0.7,22.114933013916016,NF2,0.0
0.7499999999999999,22.224761962890625,NF1,0.0
0.7499999999999999,22.15541076660156,NF2,0.0
0.7999999999999999,22.105070114135746,NF1,0.0
0.7999999999999999,22.13406562805176,NF2,0.0
0.85,22.2066593170166,NF1,0.0
0.85,22.12766456604004,NF2,0.0
0.8999999999999999,22.141027450561523,NF1,0.0
0.8999999999999999,22.1445369720459,NF2,0.0
0.95,22.245080947875977,NF1,0.0
0.95,22.208398818969727,NF2,0.0
0.0,22.18222045898437,NF1,0.5
0.0,22.18345832824707,NF2,0.5
0.0499999999999999,22.171783447265625,NF1,0.5
0.0499999999999999,22.07198905944824,NF2,0.5
0.0999999999999999,22.87552833557129,NF1,0.5
0.0999999999999999,22.704729080200195,NF2,0.5
0.15,23.358985900878903,NF1,0.5
0.15,23.5814266204834,NF2,0.5
0.1999999999999999,23.130578994750977,NF1,0.5
0.1999999999999999,22.850887298583984,NF2,0.5
0.2499999999999999,24.10595703125,NF1,0.5
0.2499999999999999,25.0614013671875,NF2,0.5
0.3,28.120229721069336,NF1,0.5
0.3,25.722206115722656,NF2,0.5
0.35,27.930011749267575,NF1,0.5
0.35,28.7329044342041,NF2,0.5
0.3999999999999999,27.135395050048828,NF1,0.5
0.3999999999999999,26.55887031555176,NF2,0.5
0.4499999999999999,27.18483543395996,NF1,0.5
0.4499999999999999,27.204256057739254,NF2,0.5
0.4999999999999999,27.208194732666016,NF1,0.5
0.4999999999999999,25.93291282653809,NF2,0.5
0.5499999999999999,26.906471252441406,NF1,0.5
0.5499999999999999,27.525924682617188,NF2,0.5
0.6,25.41667938232422,NF1,0.5
0.6,25.419330596923828,NF2,0.5
0.6499999999999999,24.351518630981445,NF1,0.5
0.6499999999999999,25.769437789916992,NF2,0.5
0.7,24.118146896362305,NF1,0.5
0.7,25.065149307250977,NF2,0.5
0.7499999999999999,24.120500564575195,NF1,0.5
0.7499999999999999,24.098920822143555,NF2,0.5
0.7999999999999999,23.1549129486084,NF1,0.5
0.7999999999999999,23.85432243347168,NF2,0.5
0.85,22.878049850463867,NF1,0.5
0.85,22.8814754486084,NF2,0.5
0.8999999999999999,22.248498916625977,NF1,0.5
0.8999999999999999,22.351110458374023,NF2,0.5
0.95,22.2039794921875,NF1,0.5
0.95,22.10359764099121,NF2,0.5
0.0,22.244983673095703,NF1,0.0
0.0,22.114818572998047,NF2,0.0
0.0499999999999999,22.18732070922852,NF1,0.0
0.0499999999999999,22.17665672302246,NF2,0.0
0.0999999999999999,22.215147018432617,NF1,0.0
0.0999999999999999,22.163908004760746,NF2,0.0
0.15,22.14201164245605,NF1,0.0
0.15,22.140085220336918,NF2,0.0
0.1999999999999999,22.188865661621094,NF1,0.0
0.1999999999999999,22.12429618835449,NF2,0.0
0.2499999999999999,22.160888671875,NF1,0.0
0.2499999999999999,22.179746627807617,NF2,0.0
0.3,22.212465286254883,NF1,0.0
0.3,22.13067054748535,NF2,0.0
0.35,22.14606475830078,NF1,0.0
0.35,22.178409576416016,NF2,0.0
0.3999999999999999,22.15436553955078,NF1,0.0
0.3999999999999999,22.13922500610352,NF2,0.0
0.4499999999999999,22.1051082611084,NF1,0.0
0.4499999999999999,22.218753814697266,NF2,0.0
0.4999999999999999,22.161996841430664,NF1,0.0
0.4999999999999999,22.16265296936035,NF2,0.0
0.5499999999999999,22.29511260986328,NF1,0.0
0.5499999999999999,22.14337158203125,NF2,0.0
0.6,22.178911209106445,NF1,0.0
0.6,22.16129302978516,NF2,0.0
0.6499999999999999,22.20584487915039,NF1,0.0
0.6499999999999999,22.165502548217773,NF2,0.0
